,0
11395,1
11396,0
11397,0
11398,1
11399,0
11400,1
11401,1
11402,0
11403,0
11404,0
11405,1
11406,1
11407,1
11408,0
11409,1
11410,1
11411,1
11412,0
11413,0
11414,1
11415,1
11416,1
11417,1
11418,0
11419,1
11420,1
11421,0
11422,0
11423,0
11424,0
11425,1
11426,0
11427,1
11428,1
11429,1
11430,1
11431,0
11432,0
11433,1
11434,0
11435,1
11436,0
11437,1
11438,0
11439,1
11440,0
11441,0
11442,1
11443,0
11444,1
11445,0
11446,1
11447,0
11448,0
11449,1
11450,0
11451,1
11452,0
11453,0
11454,0
11455,1
11456,0
11457,0
11458,0
11459,0
11460,1
11461,0
11462,1
11463,0
11464,1
11465,1
11466,0
11467,0
11468,1
11469,1
11470,1
11471,0
11472,1
11473,1
11474,1
11475,0
11476,1
11477,1
11478,0
11479,0
11480,1
11481,1
11482,1
11483,1
11484,1
11485,1
11486,1
11487,1
11488,1
11489,1
11490,0
11491,0
11492,0
11493,1
11494,1
11495,0
11496,1
11497,0
11498,1
11499,1
11500,1
11501,1
11502,1
11503,0
11504,1
11505,0
11506,1
11507,0
11508,1
11509,1
11510,1
11511,1
11512,0
11513,1
11514,1
11515,0
11516,0
11517,1
11518,0
11519,0
11520,1
11521,1
11522,1
11523,1
11524,1
11525,1
11526,0
11527,0
11528,1
11529,0
11530,1
11531,1
11532,1
11533,1
11534,1
11535,0
11536,1
11537,0
11538,1
11539,1
11540,0
11541,0
11542,0
11543,1
11544,1
11545,1
11546,0
11547,0
11548,1
11549,1
11550,0
11551,0
11552,0
11553,1
11554,0
11555,1
11556,1
11557,0
11558,0
11559,0
11560,1
11561,0
11562,1
11563,0
11564,0
11565,0
11566,0
11567,1
11568,1
11569,0
11570,0
11571,1
11572,1
11573,0
11574,0
11575,1
11576,1
11577,1
11578,1
11579,1
11580,0
11581,0
11582,1
11583,0
11584,1
11585,1
11586,0
11587,0
11588,1
11589,0
11590,1
11591,1
11592,1
11593,0
11594,0
11595,1
11596,0
11597,1
11598,1
11599,0
11600,1
11601,1
11602,0
11603,0
11604,1
11605,1
11606,1
11607,1
11608,0
11609,1
11610,1
11611,1
11612,1
11613,1
11614,1
11615,1
11616,0
11617,0
11618,0
11619,1
11620,0
11621,0
11622,0
11623,0
11624,0
11625,1
11626,0
11627,1
11628,1
11629,0
11630,0
11631,0
11632,1
11633,1
11634,0
11635,1
11636,0
11637,0
11638,1
11639,0
11640,0
11641,1
11642,0
11643,1
11644,1
11645,1
11646,1
11647,0
11648,0
11649,1
11650,0
11651,1
11652,0
11653,1
11654,1
11655,1
11656,1
11657,1
11658,0
11659,0
11660,0
11661,1
11662,1
11663,0
11664,0
11665,1
11666,1
11667,0
11668,0
11669,0
11670,0
11671,1
11672,0
11673,0
11674,1
11675,0
11676,1
11677,1
11678,1
11679,0
11680,0
11681,0
11682,0
11683,1
11684,0
11685,1
11686,0
11687,0
11688,0
11689,0
11690,1
11691,0
11692,1
11693,1
11694,0
11695,0
11696,0
11697,1
11698,0
11699,0
11700,1
11701,0
11702,1
11703,1
11704,0
11705,0
11706,0
11707,0
11708,1
11709,0
11710,1
11711,1
11712,0
11713,1
11714,1
11715,1
11716,0
11717,1
11718,1
11719,1
11720,0
11721,1
11722,0
11723,0
11724,0
11725,1
11726,1
11727,1
11728,1
11729,1
11730,0
11731,1
11732,1
11733,1
11734,0
11735,1
11736,1
11737,0
11738,1
11739,0
11740,0
11741,0
11742,0
11743,1
11744,0
11745,1
11746,0
11747,1
11748,0
11749,0
11750,1
11751,1
11752,0
11753,0
11754,0
11755,0
11756,0
11757,1
11758,0
11759,1
11760,0
11761,0
11762,0
11763,0
11764,0
11765,1
11766,1
11767,1
11768,0
11769,1
11770,0
11771,0
11772,0
11773,1
11774,0
11775,1
11776,0
11777,1
11778,0
11779,0
11780,0
11781,0
11782,1
11783,0
11784,0
11785,1
11786,1
11787,0
11788,1
11789,0
11790,0
11791,0
11792,0
11793,1
11794,0
11795,0
11796,1
11797,0
11798,1
11799,0
11800,0
11801,1
11802,1
11803,0
11804,1
11805,0
11806,1
11807,1
11808,0
11809,0
11810,1
11811,0
11812,1
11813,0
11814,1
11815,1
11816,1
11817,0
11818,1
11819,0
11820,1
11821,0
11822,1
11823,1
11824,0
11825,0
11826,1
11827,1
11828,1
11829,0
11830,0
11831,1
11832,1
11833,1
11834,0
11835,0
11836,0
11837,0
11838,1
11839,1
11840,1
11841,1
11842,0
11843,1
11844,1
11845,0
11846,1
11847,1
11848,1
11849,1
11850,1
11851,1
11852,0
11853,0
11854,0
11855,0
11856,0
11857,1
11858,1
11859,1
11860,1
11861,1
11862,0
11863,0
11864,1
11865,0
11866,1
11867,1
11868,1
11869,0
11870,0
11871,1
11872,0
11873,1
11874,1
11875,0
11876,1
11877,0
11878,0
11879,0
11880,1
11881,1
11882,0
11883,0
11884,1
11885,1
11886,0
11887,0
11888,0
11889,0
11890,1
11891,0
11892,0
11893,0
11894,1
11895,0
11896,0
11897,0
11898,1
11899,0
11900,0
11901,1
11902,1
11903,0
11904,1
11905,1
11906,0
11907,0
11908,0
11909,1
11910,1
11911,1
11912,0
11913,1
11914,1
11915,0
11916,0
11917,0
11918,1
11919,1
11920,1
11921,0
11922,0
11923,1
11924,0
11925,1
11926,0
11927,0
11928,0
11929,1
11930,1
11931,1
11932,1
11933,1
11934,1
11935,1
11936,1
11937,0
11938,0
11939,1
11940,0
11941,1
11942,1
11943,1
11944,1
11945,1
11946,0
11947,0
11948,0
11949,1
11950,1
11951,0
11952,1
11953,0
11954,0
11955,1
11956,1
11957,1
11958,1
11959,0
11960,0
11961,1
11962,1
11963,1
11964,0
11965,1
11966,1
11967,0
11968,1
11969,1
11970,1
11971,1
11972,0
11973,1
11974,1
11975,0
11976,0
11977,1
11978,0
11979,1
11980,0
11981,0
11982,1
11983,1
11984,1
11985,1
11986,0
11987,0
11988,1
11989,0
11990,1
11991,0
11992,1
11993,0
11994,1
11995,0
11996,0
11997,1
11998,1
11999,1
12000,1
12001,0
12002,0
12003,0
12004,1
12005,0
12006,0
12007,1
12008,0
12009,0
12010,1
12011,1
12012,0
12013,1
12014,1
12015,0
12016,1
12017,1
12018,0
12019,1
12020,0
12021,1
12022,0
12023,1
12024,1
12025,1
12026,0
12027,1
12028,0
12029,1
12030,1
12031,1
12032,1
12033,1
12034,1
12035,0
12036,0
12037,1
12038,1
12039,1
12040,1
12041,0
12042,0
12043,1
12044,1
12045,1
12046,1
12047,0
12048,1
12049,0
12050,0
12051,1
12052,1
12053,0
12054,0
12055,1
12056,1
12057,1
12058,0
12059,0
12060,0
12061,1
12062,1
12063,0
12064,0
12065,0
12066,1
12067,1
12068,0
12069,1
12070,0
12071,0
12072,0
12073,1
12074,1
12075,0
12076,1
12077,1
12078,1
12079,0
12080,1
12081,0
12082,1
12083,1
12084,1
12085,1
12086,1
12087,1
12088,1
12089,1
12090,0
12091,1
12092,0
12093,1
12094,1
12095,1
12096,0
12097,1
12098,0
12099,0
12100,0
12101,0
12102,1
12103,1
12104,1
12105,1
12106,0
12107,0
12108,1
12109,1
12110,0
12111,1
12112,1
12113,0
12114,1
12115,0
12116,1
12117,0
12118,1
12119,1
12120,0
12121,1
12122,0
12123,0
12124,1
12125,1
12126,1
12127,0
12128,0
12129,0
12130,1
12131,0
12132,0
12133,0
12134,0
12135,1
12136,1
12137,0
12138,0
12139,0
12140,1
12141,0
12142,1
12143,1
12144,1
12145,0
12146,1
12147,0
12148,0
12149,1
12150,0
12151,1
12152,1
12153,0
12154,0
12155,1
12156,1
12157,1
12158,1
12159,1
12160,0
12161,0
12162,1
12163,1
12164,1
12165,1
12166,0
12167,0
12168,1
12169,1
12170,0
12171,0
12172,1
12173,1
12174,0
12175,1
12176,0
12177,1
12178,0
12179,1
12180,0
12181,0
12182,1
12183,0
12184,1
12185,1
12186,1
12187,1
12188,0
12189,0
12190,0
12191,0
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,0
12199,0
12200,1
12201,1
12202,0
12203,0
12204,0
12205,1
12206,1
12207,1
12208,1
12209,1
12210,0
12211,1
12212,1
12213,1
12214,0
12215,0
12216,1
12217,0
12218,0
12219,0
12220,1
12221,1
12222,1
12223,1
12224,1
12225,0
12226,1
12227,0
12228,0
12229,1
12230,1
12231,1
12232,0
12233,0
12234,1
12235,0
12236,1
12237,0
12238,1
12239,0
12240,1
12241,0
12242,0
12243,1
12244,0
12245,0
12246,0
12247,0
12248,0
12249,0
12250,0
12251,1
12252,0
12253,1
12254,1
12255,1
12256,1
12257,0
12258,1
12259,0
12260,1
12261,1
12262,1
12263,0
12264,1
12265,0
12266,1
12267,1
12268,1
12269,0
12270,0
12271,1
12272,1
12273,1
12274,1
12275,0
12276,0
12277,1
12278,0
12279,1
12280,1
12281,0
12282,0
12283,1
12284,0
12285,1
12286,0
12287,0
12288,0
12289,1
12290,1
12291,1
12292,1
12293,1
12294,1
12295,1
12296,1
12297,0
12298,1
12299,0
12300,0
12301,1
12302,0
12303,1
12304,1
12305,1
12306,1
12307,0
12308,0
12309,0
12310,1
12311,1
12312,0
12313,0
12314,1
12315,0
12316,1
12317,1
12318,0
12319,0
12320,1
12321,0
12322,1
12323,1
12324,0
12325,1
12326,0
12327,1
12328,0
12329,1
12330,0
12331,0
12332,1
12333,0
12334,1
12335,1
12336,0
12337,0
12338,1
12339,0
12340,0
12341,1
12342,0
12343,1
12344,1
12345,1
12346,1
12347,0
12348,1
12349,1
12350,1
12351,0
12352,1
12353,0
12354,1
12355,0
12356,0
12357,0
12358,0
12359,1
12360,0
12361,0
12362,0
12363,1
12364,0
12365,0
12366,1
12367,1
12368,1
12369,0
12370,1
12371,1
12372,1
12373,1
12374,1
12375,1
12376,1
12377,0
12378,1
12379,0
12380,0
12381,1
12382,0
12383,1
12384,0
12385,0
12386,0
12387,0
12388,0
12389,1
12390,1
12391,0
12392,1
12393,1
12394,1
12395,0
12396,0
12397,0
12398,1
12399,0
12400,0
12401,0
12402,0
12403,0
12404,1
12405,1
12406,1
12407,1
12408,1
12409,0
12410,0
12411,0
12412,1
12413,1
12414,0
12415,1
12416,0
12417,0
12418,0
12419,1
12420,0
12421,1
12422,0
12423,1
12424,1
12425,1
12426,1
12427,1
12428,1
12429,1
12430,1
12431,1
12432,1
12433,1
12434,1
12435,1
12436,0
12437,0
12438,1
12439,1
12440,1
12441,0
12442,1
12443,0
12444,1
12445,0
12446,0
12447,1
12448,0
12449,1
12450,0
12451,1
12452,0
12453,0
12454,1
12455,1
12456,1
12457,1
12458,0
12459,0
12460,1
12461,0
12462,1
12463,1
12464,0
12465,0
12466,1
12467,0
12468,1
12469,1
12470,0
12471,0
12472,1
12473,0
12474,0
12475,0
12476,1
12477,1
12478,0
12479,1
12480,1
12481,0
12482,1
12483,1
12484,1
12485,1
12486,1
12487,1
12488,1
12489,0
12490,1
12491,1
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,1
12499,1
12500,1
12501,1
12502,0
12503,1
12504,1
12505,0
12506,1
12507,0
12508,0
12509,0
12510,0
12511,1
12512,0
12513,0
12514,0
12515,0
12516,1
12517,1
12518,0
12519,1
12520,0
12521,1
12522,1
12523,0
12524,0
12525,0
12526,0
12527,1
12528,0
12529,0
12530,1
12531,0
12532,1
12533,1
12534,0
12535,1
12536,1
12537,0
12538,1
12539,0
12540,1
12541,1
12542,0
12543,1
12544,1
12545,1
12546,1
12547,0
12548,1
12549,1
12550,1
12551,0
12552,1
12553,0
12554,1
12555,0
12556,0
12557,1
12558,0
12559,0
12560,0
12561,1
12562,0
12563,0
12564,0
12565,1
12566,0
12567,1
12568,0
12569,1
12570,0
12571,0
12572,0
12573,1
12574,0
12575,1
12576,0
12577,1
12578,1
12579,0
12580,1
12581,1
12582,0
12583,1
12584,0
12585,0
12586,0
12587,0
12588,0
12589,1
12590,1
12591,0
12592,1
12593,1
12594,1
12595,1
12596,0
12597,1
12598,1
12599,1
12600,1
12601,0
12602,1
12603,0
12604,1
12605,0
12606,1
12607,1
12608,1
12609,1
12610,1
12611,0
12612,1
12613,1
12614,0
12615,1
12616,1
12617,1
12618,1
12619,1
12620,1
12621,0
12622,1
12623,0
12624,1
12625,1
12626,1
12627,0
12628,1
12629,1
12630,0
12631,0
12632,1
12633,0
12634,0
12635,1
12636,0
12637,0
12638,1
12639,0
12640,1
12641,0
12642,1
12643,0
12644,0
12645,1
12646,1
12647,0
12648,0
12649,0
12650,1
12651,0
12652,1
12653,0
12654,0
12655,1
12656,0
12657,1
12658,1
12659,1
12660,1
12661,0
12662,1
12663,1
12664,0
12665,1
12666,1
12667,1
12668,0
12669,1
12670,1
12671,1
12672,1
12673,1
12674,0
12675,1
12676,1
12677,0
12678,1
12679,0
12680,0
12681,1
12682,1
12683,1
12684,0
12685,1
12686,1
12687,0
12688,1
12689,1
12690,1
12691,1
12692,0
12693,1
12694,0
12695,1
12696,1
12697,0
12698,1
12699,1
12700,1
12701,1
12702,1
12703,0
12704,1
12705,0
12706,1
12707,1
12708,0
12709,0
12710,1
12711,0
12712,1
12713,1
12714,1
12715,0
12716,1
12717,0
12718,0
12719,1
12720,1
12721,1
12722,1
12723,1
12724,1
12725,1
12726,0
12727,0
12728,1
12729,1
12730,1
12731,1
12732,1
12733,1
12734,0
12735,0
12736,1
12737,0
12738,1
12739,1
12740,1
12741,1
12742,0
12743,1
12744,1
12745,1
12746,0
12747,1
12748,1
12749,0
12750,0
12751,1
12752,0
12753,1
12754,1
12755,1
12756,1
12757,1
12758,1
12759,0
12760,0
12761,0
12762,1
12763,1
12764,1
12765,0
12766,1
12767,1
12768,1
12769,0
12770,1
12771,1
12772,1
12773,1
12774,1
12775,0
12776,0
12777,1
12778,1
12779,0
12780,1
12781,1
12782,1
12783,1
12784,1
12785,1
12786,1
12787,0
12788,0
12789,1
12790,0
12791,1
12792,1
12793,0
12794,1
12795,1
12796,0
12797,0
12798,1
12799,0
12800,1
12801,1
12802,0
12803,1
12804,1
12805,1
12806,1
12807,0
12808,0
12809,1
12810,0
12811,1
12812,1
12813,1
12814,0
12815,0
12816,1
12817,0
12818,1
12819,0
12820,1
12821,0
12822,0
12823,0
12824,1
12825,1
12826,1
12827,0
12828,0
12829,0
12830,1
12831,1
12832,0
12833,0
12834,0
12835,0
12836,0
12837,1
12838,1
12839,1
12840,0
12841,0
12842,0
12843,0
12844,0
12845,1
12846,0
12847,1
12848,1
12849,0
12850,1
12851,1
12852,1
12853,1
12854,0
12855,0
12856,0
12857,1
12858,1
12859,0
12860,0
12861,1
12862,1
12863,1
12864,0
12865,0
12866,0
12867,1
12868,1
12869,1
12870,1
12871,0
12872,1
12873,1
12874,0
12875,1
12876,0
12877,1
12878,0
12879,1
12880,1
12881,0
12882,0
12883,1
12884,1
12885,1
12886,1
12887,0
12888,0
12889,0
12890,0
12891,1
12892,0
12893,1
12894,1
12895,0
12896,0
12897,0
12898,1
12899,1
12900,0
12901,1
12902,1
12903,1
12904,1
12905,1
12906,1
12907,1
12908,1
12909,0
12910,0
12911,1
12912,1
12913,1
12914,0
12915,0
12916,0
12917,1
12918,0
12919,1
12920,1
12921,0
12922,1
12923,1
12924,0
12925,1
12926,0
12927,0
12928,0
12929,0
12930,1
12931,0
12932,1
12933,0
12934,0
12935,1
12936,1
12937,0
12938,1
12939,1
12940,0
12941,0
12942,1
12943,1
12944,1
12945,0
12946,1
12947,0
12948,0
12949,1
12950,1
12951,0
12952,1
12953,0
12954,0
12955,0
12956,1
12957,1
12958,1
12959,1
12960,1
12961,0
12962,0
12963,1
12964,0
12965,0
12966,0
12967,1
12968,0
12969,0
12970,1
12971,0
12972,1
12973,0
12974,1
12975,1
12976,0
12977,1
12978,0
12979,1
12980,1
12981,1
12982,0
12983,0
12984,0
12985,1
12986,1
12987,1
12988,0
12989,0
12990,1
12991,0
12992,1
12993,1
12994,1
12995,1
12996,0
12997,1
12998,1
12999,0
13000,1
13001,1
13002,0
13003,0
13004,0
13005,0
13006,0
13007,1
13008,0
13009,1
13010,0
13011,1
13012,1
13013,1
13014,1
13015,0
13016,1
13017,1
13018,1
13019,0
13020,1
13021,0
13022,1
13023,0
13024,1
13025,0
13026,1
13027,1
13028,0
13029,0
13030,1
13031,1
13032,1
13033,0
13034,0
13035,0
13036,0
13037,0
13038,0
13039,0
13040,0
13041,0
13042,1
13043,1
13044,0
13045,0
13046,0
13047,1
13048,0
13049,1
13050,1
13051,1
13052,0
13053,1
13054,0
13055,0
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,0
13063,0
13064,0
13065,1
13066,0
13067,0
13068,1
13069,1
13070,0
13071,0
13072,0
13073,0
13074,1
13075,1
13076,1
13077,1
13078,0
13079,1
13080,1
13081,0
13082,1
13083,0
13084,0
13085,1
13086,1
13087,1
13088,1
13089,0
13090,0
13091,0
13092,1
13093,1
13094,1
13095,1
13096,0
13097,1
13098,1
13099,1
13100,1
13101,1
13102,0
13103,0
13104,1
13105,0
13106,0
13107,1
13108,0
13109,1
13110,0
13111,1
13112,0
13113,1
13114,1
13115,1
13116,1
13117,1
13118,1
13119,1
13120,1
13121,1
13122,0
13123,1
13124,1
13125,1
13126,0
13127,0
13128,0
13129,0
13130,0
13131,1
13132,1
13133,0
13134,0
13135,0
13136,0
13137,1
13138,0
13139,1
13140,0
13141,0
13142,0
13143,0
13144,0
13145,1
13146,0
13147,0
13148,0
13149,1
13150,1
13151,1
13152,1
13153,1
13154,1
13155,1
13156,1
13157,1
13158,0
13159,0
13160,1
13161,0
13162,1
13163,1
13164,1
13165,1
13166,1
13167,1
13168,1
13169,1
13170,1
13171,0
13172,0
13173,0
13174,1
13175,0
13176,1
13177,1
13178,0
13179,1
13180,1
13181,0
13182,1
13183,1
13184,1
13185,0
13186,1
13187,1
13188,0
13189,1
13190,0
13191,0
13192,1
13193,1
13194,0
13195,0
13196,1
13197,1
13198,0
13199,0
13200,0
13201,0
13202,1
13203,1
13204,0
13205,0
13206,1
13207,1
13208,1
13209,1
13210,0
13211,1
13212,0
13213,1
13214,1
13215,1
13216,1
13217,1
13218,1
13219,1
13220,1
13221,1
13222,0
13223,0
13224,1
13225,1
13226,1
13227,0
13228,1
13229,0
13230,0
13231,0
13232,1
13233,0
13234,1
13235,0
13236,1
13237,1
13238,0
13239,1
13240,1
13241,1
13242,1
13243,1
13244,1
13245,1
13246,0
13247,0
13248,0
13249,0
13250,0
13251,1
13252,1
13253,0
13254,1
13255,0
13256,0
13257,1
13258,0
13259,1
13260,1
13261,0
13262,1
13263,0
13264,0
13265,1
13266,0
13267,1
13268,0
13269,0
13270,0
13271,1
13272,0
13273,0
13274,1
13275,1
13276,1
13277,1
13278,1
13279,0
13280,0
13281,0
13282,0
13283,0
13284,0
13285,1
13286,1
13287,1
13288,0
13289,1
13290,0
13291,0
13292,1
13293,1
13294,1
13295,0
13296,0
13297,1
13298,0
13299,0
13300,1
13301,0
13302,1
13303,0
13304,0
13305,1
13306,1
13307,0
13308,1
13309,1
13310,0
13311,1
13312,0
13313,1
13314,1
13315,0
13316,0
13317,1
13318,0
13319,0
13320,0
13321,0
13322,0
13323,1
13324,0
13325,1
13326,1
13327,1
13328,1
13329,1
13330,0
13331,1
13332,1
13333,0
13334,1
13335,1
13336,0
13337,1
13338,1
13339,1
13340,0
13341,1
13342,0
13343,0
13344,1
13345,1
13346,0
13347,0
13348,0
13349,1
13350,0
13351,0
13352,0
13353,1
13354,1
13355,0
13356,1
13357,1
13358,0
13359,0
13360,0
13361,1
13362,1
13363,1
13364,0
13365,1
13366,1
13367,0
13368,1
13369,0
13370,0
13371,0
13372,0
13373,0
13374,1
13375,0
13376,1
13377,0
13378,0
13379,0
13380,1
13381,0
13382,0
13383,1
13384,1
13385,0
13386,1
13387,1
13388,1
13389,1
13390,1
13391,0
13392,0
13393,1
13394,1
13395,0
13396,1
13397,1
13398,1
13399,0
13400,1
13401,1
13402,1
13403,1
13404,0
13405,0
13406,0
13407,0
13408,0
13409,1
13410,0
13411,0
13412,0
13413,1
13414,1
13415,0
13416,0
13417,1
13418,0
13419,1
13420,1
13421,0
13422,0
13423,1
13424,0
13425,0
13426,1
13427,1
13428,0
13429,1
13430,1
13431,0
13432,0
13433,1
13434,0
13435,1
13436,0
13437,0
13438,1
13439,1
13440,1
13441,1
13442,0
13443,1
13444,0
13445,0
13446,1
13447,1
13448,1
13449,1
13450,0
13451,0
13452,0
13453,1
13454,0
13455,1
13456,1
13457,1
13458,0
13459,1
13460,0
13461,1
13462,1
13463,0
13464,1
13465,1
13466,1
13467,0
13468,0
13469,1
13470,1
13471,1
13472,1
13473,0
13474,0
13475,1
13476,1
13477,1
13478,0
13479,0
13480,1
13481,1
13482,1
13483,1
13484,0
13485,0
13486,1
13487,0
13488,1
13489,0
13490,0
13491,0
13492,0
13493,1
13494,0
13495,0
13496,1
13497,1
13498,0
13499,1
13500,0
13501,1
13502,1
13503,0
13504,0
13505,1
13506,0
13507,1
13508,1
13509,1
13510,0
13511,0
13512,1
13513,0
13514,0
13515,0
13516,1
13517,0
13518,1
13519,0
13520,1
13521,1
13522,0
13523,1
13524,0
13525,1
13526,0
13527,1
13528,1
13529,1
13530,0
13531,1
13532,0
13533,1
13534,1
13535,0
13536,1
13537,0
13538,1
13539,0
13540,0
13541,1
13542,1
13543,1
13544,1
13545,0
13546,1
13547,0
13548,1
13549,1
13550,0
13551,1
13552,1
13553,0
13554,1
13555,1
13556,1
13557,0
13558,1
13559,0
13560,1
13561,1
13562,1
13563,1
13564,1
13565,0
13566,0
13567,0
13568,0
13569,0
13570,1
13571,1
13572,0
13573,1
13574,0
13575,1
13576,1
13577,1
13578,1
13579,1
13580,0
13581,1
13582,0
13583,0
13584,1
13585,0
13586,1
13587,0
13588,1
13589,1
13590,1
13591,0
13592,0
13593,1
13594,0
13595,1
13596,1
13597,1
13598,1
13599,0
13600,1
13601,1
13602,1
13603,1
13604,0
13605,1
13606,1
13607,1
13608,1
13609,1
13610,1
13611,0
13612,1
13613,1
13614,0
13615,1
13616,1
13617,0
13618,0
13619,0
13620,0
13621,0
13622,1
13623,0
13624,0
13625,0
13626,0
13627,0
13628,0
13629,1
13630,0
13631,1
13632,0
13633,1
13634,0
13635,1
13636,0
13637,0
13638,0
13639,1
13640,0
13641,1
13642,1
13643,0
13644,0
13645,0
13646,0
13647,0
13648,0
13649,0
13650,1
13651,0
13652,1
13653,1
13654,0
13655,0
13656,0
13657,1
13658,0
13659,1
13660,0
13661,0
13662,0
13663,1
13664,1
13665,0
13666,1
13667,0
13668,1
13669,0
13670,1
13671,1
13672,1
13673,1
13674,1
13675,1
13676,0
13677,1
13678,1
13679,1
13680,0
13681,0
13682,1
13683,1
13684,0
13685,0
13686,1
13687,0
13688,1
13689,1
13690,1
13691,1
13692,0
13693,1
13694,1
13695,1
13696,0
13697,1
13698,1
13699,1
13700,0
13701,0
13702,1
13703,1
13704,1
13705,1
13706,1
13707,0
13708,0
13709,1
13710,1
13711,0
13712,1
13713,0
13714,0
13715,1
13716,1
13717,0
13718,1
13719,0
13720,1
13721,1
13722,1
13723,0
13724,0
13725,0
13726,1
13727,0
13728,0
13729,1
13730,1
13731,0
13732,1
13733,1
13734,0
13735,1
13736,1
13737,1
13738,1
13739,1
13740,0
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,0
13748,1
13749,0
13750,0
13751,1
13752,1
13753,1
13754,1
13755,0
13756,0
13757,1
13758,0
13759,0
13760,0
13761,0
13762,1
13763,1
13764,0
13765,1
13766,1
13767,0
13768,0
13769,0
13770,1
13771,1
13772,1
13773,1
13774,0
13775,1
13776,0
13777,0
13778,1
13779,0
13780,0
13781,1
13782,1
13783,0
13784,0
13785,1
13786,0
13787,1
13788,1
13789,0
13790,0
13791,1
13792,1
13793,1
13794,0
13795,0
13796,1
13797,1
13798,1
13799,1
13800,1
13801,0
13802,1
13803,1
13804,0
13805,1
13806,1
13807,1
13808,1
13809,1
13810,0
13811,1
13812,1
13813,1
13814,1
13815,0
13816,0
13817,0
13818,0
13819,1
13820,0
13821,1
13822,1
13823,0
13824,1
13825,0
13826,1
13827,0
13828,1
13829,0
13830,1
13831,1
13832,0
13833,1
13834,0
13835,0
13836,1
13837,1
13838,1
13839,0
13840,1
13841,1
13842,1
13843,0
13844,0
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,0
13852,0
13853,0
13854,1
13855,1
13856,1
13857,1
13858,1
13859,0
13860,0
13861,0
13862,0
13863,0
13864,1
13865,1
13866,1
13867,1
13868,1
13869,0
13870,0
13871,1
13872,0
13873,0
13874,1
13875,1
13876,1
13877,0
13878,0
13879,0
13880,1
13881,0
13882,0
13883,1
13884,1
13885,0
13886,1
13887,1
13888,0
13889,1
13890,1
13891,1
13892,0
13893,1
13894,0
13895,1
13896,0
13897,0
13898,0
13899,1
13900,0
13901,0
13902,1
13903,1
13904,0
13905,1
13906,0
13907,0
13908,0
13909,1
13910,0
13911,0
13912,1
13913,0
13914,0
13915,1
13916,0
13917,1
13918,0
13919,0
13920,1
13921,1
13922,0
13923,1
13924,0
13925,0
13926,1
13927,0
13928,1
13929,0
13930,1
13931,0
13932,0
13933,1
13934,1
13935,1
13936,1
13937,0
13938,1
13939,1
13940,1
13941,1
13942,1
13943,1
13944,1
13945,1
13946,1
13947,1
13948,1
13949,1
13950,0
13951,0
13952,1
13953,1
13954,0
13955,1
13956,1
13957,0
13958,1
13959,1
13960,1
13961,1
13962,0
13963,1
13964,0
13965,0
13966,1
13967,1
13968,1
13969,1
13970,1
13971,0
13972,0
13973,1
13974,0
13975,1
13976,1
13977,0
13978,0
13979,1
13980,1
13981,0
13982,0
13983,0
13984,1
13985,0
13986,1
13987,0
13988,0
13989,1
13990,0
13991,1
13992,1
13993,0
13994,1
13995,0
13996,0
13997,0
13998,1
13999,1
14000,1
14001,1
14002,0
14003,0
14004,1
14005,0
14006,1
14007,1
14008,0
14009,0
14010,1
14011,1
14012,1
14013,1
14014,1
14015,0
14016,0
14017,1
14018,0
14019,1
14020,1
14021,1
14022,0
14023,1
14024,1
14025,0
14026,1
14027,1
14028,1
14029,0
14030,1
14031,1
14032,1
14033,0
14034,1
14035,0
14036,1
14037,1
14038,0
14039,1
14040,1
14041,1
14042,1
14043,1
14044,1
14045,0
14046,1
14047,1
14048,0
14049,1
14050,1
14051,0
14052,1
14053,0
14054,0
14055,0
14056,0
14057,1
14058,0
14059,1
14060,1
14061,1
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,1
14070,1
14071,1
14072,1
14073,0
14074,1
14075,1
14076,0
14077,1
14078,1
14079,1
14080,0
14081,0
14082,1
14083,1
14084,1
14085,1
14086,0
14087,1
14088,1
14089,0
14090,1
14091,0
14092,1
14093,0
14094,1
14095,1
14096,0
14097,0
14098,1
14099,1
14100,0
14101,0
14102,1
14103,1
14104,1
14105,0
14106,1
14107,1
14108,1
14109,1
14110,0
14111,1
14112,0
14113,0
14114,0
14115,1
14116,0
14117,0
14118,1
14119,0
14120,0
14121,0
14122,1
14123,1
14124,0
14125,0
14126,1
14127,0
14128,0
14129,1
14130,0
14131,1
14132,0
14133,1
14134,0
14135,0
14136,0
14137,1
14138,1
